id_pair,id_premis,premis_text,hypothesis_text,label
101363,10136,Jumlah kasus baru yang terkonfirmasi positif Covid-19 dalam 24 jam terakhir hingga pukul 12.00 WIB hari ini menembus angka 400 pasien lagi.,Jumlah kasus baru yang terkonfirmasi hari ini menembus angka 400 pasien.,e
101370,10137,"Dikutip dari laman BBC News, alat uji cepat COVID-19 ini disinyalir dapat mendeteksi antibodi dalam darah yang mungkin terinfeksi virus tersebut dengan waktu sekitar 30 menit untuk melihat hasilnya.",Alat uji cepat tidak dapat mendeteksi antibodi terinfeksi virus.,c
101371,10137,"Dikutip dari laman BBC News, alat uji cepat COVID-19 ini disinyalir dapat mendeteksi antibodi dalam darah yang mungkin terinfeksi virus tersebut dengan waktu sekitar 30 menit untuk melihat hasilnya.",Alat uji cepat dapat mendeteksi antibodi terinfeksi virus.,e
101374,10137,"Dikutip dari laman BBC News, alat uji cepat COVID-19 ini disinyalir dapat mendeteksi antibodi dalam darah yang mungkin terinfeksi virus tersebut dengan waktu sekitar 30 menit untuk melihat hasilnya.",Hasil alat uji cepat butuh waktu lebih 30 menit.,n
101381,10138,Cheek adalah pecandu kebugaran dan akan berolahraga setiap hari tak peduli apapun yang terjadi.,Cheek berolahraga hari ini.,e
101382,10138,Cheek adalah pecandu kebugaran dan akan berolahraga setiap hari tak peduli apapun yang terjadi.,Cheek berolahraga pada pagi hari.,n
101383,10138,Cheek adalah pecandu kebugaran dan akan berolahraga setiap hari tak peduli apapun yang terjadi.,Cheek tidak peduli apapun yang terjadi.,e
101392,10139,"Meskipun isu keamanan membuat beberapa perusahaan, instansi pemerintah, dan juga sekolah melarang penggunaan Zoom, sang CEO Eric Yuan berhasil meyakinkan investor.",Eric Yuan gagal meyakinkan pemerintah.,n
101393,10139,"Meskipun isu keamanan membuat beberapa perusahaan, instansi pemerintah, dan juga sekolah melarang penggunaan Zoom, sang CEO Eric Yuan berhasil meyakinkan investor.",Investor melarang penggunaan Zoom.,n
101394,10139,"Meskipun isu keamanan membuat beberapa perusahaan, instansi pemerintah, dan juga sekolah melarang penggunaan Zoom, sang CEO Eric Yuan berhasil meyakinkan investor.",Eric Yuan gagal meyakinkan investor.,c
101395,10139,"Meskipun isu keamanan membuat beberapa perusahaan, instansi pemerintah, dan juga sekolah melarang penggunaan Zoom, sang CEO Eric Yuan berhasil meyakinkan investor.",Zoom memiliki isu keamanan.,e
101400,10140,"Disebutkan akun resmi Pemerintah Rusia di Telegram memiliki lebih dari 280 ribu pelanggan dan menyediakan pembaruan harian terkait kasus virus Corona, menjelaskan langkah menangkal virus tersebut, dan menjawab pertanyaan umum.",Telegram menjawab pertanyaan umum.,n
101401,10140,"Disebutkan akun resmi Pemerintah Rusia di Telegram memiliki lebih dari 280 ribu pelanggan dan menyediakan pembaruan harian terkait kasus virus Corona, menjelaskan langkah menangkal virus tersebut, dan menjawab pertanyaan umum.",Telegram menjelaskan langkah menangkal virus Corona.,n
101402,10140,"Disebutkan akun resmi Pemerintah Rusia di Telegram memiliki lebih dari 280 ribu pelanggan dan menyediakan pembaruan harian terkait kasus virus Corona, menjelaskan langkah menangkal virus tersebut, dan menjawab pertanyaan umum.",Akun resmi Pemerintah Rusia di Telegram memiliki kurang dari 280 pelanggan.,c
101403,10140,"Disebutkan akun resmi Pemerintah Rusia di Telegram memiliki lebih dari 280 ribu pelanggan dan menyediakan pembaruan harian terkait kasus virus Corona, menjelaskan langkah menangkal virus tersebut, dan menjawab pertanyaan umum.",Akun resmi Pemerintah Rusia di Telegram memiliki kurang dari 200 pelanggan.,c
101404,10140,"Disebutkan akun resmi Pemerintah Rusia di Telegram memiliki lebih dari 280 ribu pelanggan dan menyediakan pembaruan harian terkait kasus virus Corona, menjelaskan langkah menangkal virus tersebut, dan menjawab pertanyaan umum.",Akun resmi Pemerintah Rusia menyedikan pembaruan harian terkait virus Corona.,e
101405,10140,"Disebutkan akun resmi Pemerintah Rusia di Telegram memiliki lebih dari 280 ribu pelanggan dan menyediakan pembaruan harian terkait kasus virus Corona, menjelaskan langkah menangkal virus tersebut, dan menjawab pertanyaan umum.",Akun resmi Pemerintah Rusia memilik lebih dari 280 ribu pelanggan.,e
101410,10141,Air hangat dapat membantu saluran pencernaan bekerja lebih baik dengan menjaga aliran di pembuluh darah tetap lancar.,Saluran cerna bekerja lebih baik karena air hangat.,n
101413,10141,Air hangat dapat membantu saluran pencernaan bekerja lebih baik dengan menjaga aliran di pembuluh darah tetap lancar.,Air hangat membantu saluran cerna bekerja.,e
101414,10141,Air hangat dapat membantu saluran pencernaan bekerja lebih baik dengan menjaga aliran di pembuluh darah tetap lancar.,Air dingin menjaga aliran di pembuluh darah tetap lancar.,n
101420,10142,Gerakan peristaltik adalah gerakan yang terjadi pada otot-otot di saluran pencernaan.,Gerakan peristaltik adalah gerakan otot.,e
101421,10142,Gerakan peristaltik adalah gerakan yang terjadi pada otot-otot di saluran pencernaan.,Otot-otot di saluran pencernaan dapat bergerak.,e
101422,10142,Gerakan peristaltik adalah gerakan yang terjadi pada otot-otot di saluran pencernaan.,Gerakan peristaltik adalah gerakan otot di saluran pernafasan.,c
101423,10142,Gerakan peristaltik adalah gerakan yang terjadi pada otot-otot di saluran pencernaan.,Gerakan peristaltik terjadi di saluran pencernaan.,e
101424,10142,Gerakan peristaltik adalah gerakan yang terjadi pada otot-otot di saluran pencernaan.,Saluran pencernaan tidak punya otot.,c
101425,10142,Gerakan peristaltik adalah gerakan yang terjadi pada otot-otot di saluran pencernaan.,Otot saluran pencernaan selalu bergerak.,n
101432,10143,"Selain itu, peningkatan level kadar CO2 berpotensi memperlambat kognisi manusia, menyebabkan peristiwa cuaca ekstrem termasuk gelombang panas mematikan, dan memperluas jangkauan makhluk pembawa penyakit seperti nyamuk dan kutu.",Peningkatan level kadar CO2 menyebabkan peristiwa cuaca ekstrem.,e
101433,10143,"Selain itu, peningkatan level kadar CO2 berpotensi memperlambat kognisi manusia, menyebabkan peristiwa cuaca ekstrem termasuk gelombang panas mematikan, dan memperluas jangkauan makhluk pembawa penyakit seperti nyamuk dan kutu.",Gelombang panas mematikan bukan cuaca ekstream.,c
101435,10143,"Selain itu, peningkatan level kadar CO2 berpotensi memperlambat kognisi manusia, menyebabkan peristiwa cuaca ekstrem termasuk gelombang panas mematikan, dan memperluas jangkauan makhluk pembawa penyakit seperti nyamuk dan kutu.",Level kadar CO2 sedang meningkat.,n
101440,10144,"Diprediksi pakar statistika asal Universitas Gadjah Mada, wabah Corona usai pada 29 Mei.",Universitas Gadjah Mada memiliki pakar statistika.,e
101441,10144,"Diprediksi pakar statistika asal Universitas Gadjah Mada, wabah Corona usai pada 29 Mei.",Wabah Corona diprediksi usai sesudah 29 Mei.,e
101442,10144,"Diprediksi pakar statistika asal Universitas Gadjah Mada, wabah Corona usai pada 29 Mei.",Wabah Corona diprediksi usai sebelum 29 Mei.,c
101443,10144,"Diprediksi pakar statistika asal Universitas Gadjah Mada, wabah Corona usai pada 29 Mei.",Wabah Corona berakhir pada 29 Mei.,n
101444,10144,"Diprediksi pakar statistika asal Universitas Gadjah Mada, wabah Corona usai pada 29 Mei.",Prediksi dilakukan oleh pakar statistika.,e
101445,10144,"Diprediksi pakar statistika asal Universitas Gadjah Mada, wabah Corona usai pada 29 Mei.",Prediksi dilakukan oleh Universitas Gadjah mada.,n
101450,10145,Dokter menyebut pemulihan Ada Zanusso yang berusia 104 tahun dari virus Corona sebagai 'harapan baik' di seluruh dunia.,Pemulihan Ada Zanusso adalah harapan baik.,e
101454,10145,Dokter menyebut pemulihan Ada Zanusso yang berusia 104 tahun dari virus Corona sebagai 'harapan baik' di seluruh dunia.,Ada Zanusso masih menderita virus corona.,c
101455,10145,Dokter menyebut pemulihan Ada Zanusso yang berusia 104 tahun dari virus Corona sebagai 'harapan baik' di seluruh dunia.,Harapan baik seluruh dunia adalah Ada Zanusso.,n
101460,10146,Jumlah kasus positif corona di AS nyaris sepertiga dari total angka pasien Covid-19 di dunia.,Jumlah kasus corona di AS lebih dari sepertiga total pasien di seluruh dunia.,c
101461,10146,Jumlah kasus positif corona di AS nyaris sepertiga dari total angka pasien Covid-19 di dunia.,Jumlah kasus corona di AS terbanyak.,n
101464,10146,Jumlah kasus positif corona di AS nyaris sepertiga dari total angka pasien Covid-19 di dunia.,Jumlah kasus corona di dunia lebih banyak daripada di AS.,e
101465,10146,Jumlah kasus positif corona di AS nyaris sepertiga dari total angka pasien Covid-19 di dunia.,Jumlah kasus corona di AS setengah dari total pasien di dunia.,c
101470,10147,"Kepala lembaga penelitian di Italia mengatakan bahwa ada 6.205 petugas kesehatan telah terinfeksi penyakit ini, mencakup sekitar 8,3 persen dari 74.376 total yang terinfeksi yang ada di Italia.","Sekitar 8,3 persen dari total terinfeksi di Italia adalah petugas kesehatan.",e
101471,10147,"Kepala lembaga penelitian di Italia mengatakan bahwa ada 6.205 petugas kesehatan telah terinfeksi penyakit ini, mencakup sekitar 8,3 persen dari 74.376 total yang terinfeksi yang ada di Italia.",6.205 petugas medis di italia terinfeksi penyakit.,e
101474,10147,"Kepala lembaga penelitian di Italia mengatakan bahwa ada 6.205 petugas kesehatan telah terinfeksi penyakit ini, mencakup sekitar 8,3 persen dari 74.376 total yang terinfeksi yang ada di Italia.",Petugas kesehatan yang terinfeksi sedikit.,c
101475,10147,"Kepala lembaga penelitian di Italia mengatakan bahwa ada 6.205 petugas kesehatan telah terinfeksi penyakit ini, mencakup sekitar 8,3 persen dari 74.376 total yang terinfeksi yang ada di Italia.","Petugas kesehatan mencakup sekitar 8,3 persen dari total orang di Italia.",n
101480,10148,"Sayangnya, setelah diimpor, kit uji cepat COVID-19 hanya memiliki tingkat akurasi sekitar 5 persen.",Kit uji cepat COVID-19 memiliki akurasi rendah.,e
101481,10148,"Sayangnya, setelah diimpor, kit uji cepat COVID-19 hanya memiliki tingkat akurasi sekitar 5 persen.",Kit uji cepat COVID-19 memiliki akurasi tinggi.,c
101482,10148,"Sayangnya, setelah diimpor, kit uji cepat COVID-19 hanya memiliki tingkat akurasi sekitar 5 persen.",Kit uji cepat COVID-19 adalah barang impor.,e
101483,10148,"Sayangnya, setelah diimpor, kit uji cepat COVID-19 hanya memiliki tingkat akurasi sekitar 5 persen.",Peluang kit uji cepat COVID-19 gagal adalah 5 persen.,c
101484,10148,"Sayangnya, setelah diimpor, kit uji cepat COVID-19 hanya memiliki tingkat akurasi sekitar 5 persen.",Peluang kit uji cepat COVID-19 berhasil adalah 5 persen.,e
101485,10148,"Sayangnya, setelah diimpor, kit uji cepat COVID-19 hanya memiliki tingkat akurasi sekitar 5 persen.","Sebelum diimpor, tingkat akurasi kit uji cepat COVID-19 tinggi.",n
101490,10149,"Pemain footbal Amerika, Odell Beckham Jr, juga membenci air putih dan terkadang mendapatkan perawatan untuk mengatasi dehidrasi.",Odell Beckham Jr benci air putih.,e
101491,10149,"Pemain footbal Amerika, Odell Beckham Jr, juga membenci air putih dan terkadang mendapatkan perawatan untuk mengatasi dehidrasi.",Odell Beckham Jr mendapatkan perawatan.,e
101492,10149,"Pemain footbal Amerika, Odell Beckham Jr, juga membenci air putih dan terkadang mendapatkan perawatan untuk mengatasi dehidrasi.",Odell Beckham Jr dirawat karena membenci air putih.,n
101493,10149,"Pemain footbal Amerika, Odell Beckham Jr, juga membenci air putih dan terkadang mendapatkan perawatan untuk mengatasi dehidrasi.",Pemain football Amerika benci air putih.,n
101494,10149,"Pemain footbal Amerika, Odell Beckham Jr, juga membenci air putih dan terkadang mendapatkan perawatan untuk mengatasi dehidrasi.",Odell Beckham Jr sedang mengalami dehidrasi.,n
101495,10149,"Pemain footbal Amerika, Odell Beckham Jr, juga membenci air putih dan terkadang mendapatkan perawatan untuk mengatasi dehidrasi.",Odell Beckham Jr kadang mengalami dehidrasi.,e
101500,10150,"Rasa nyeri yang muncul sering dianggap sebagai rasa pegal biasa karena beraktivitas, padahal tidak.",Rasa nyeri adalah rasa pegal biasa.,c
101501,10150,"Rasa nyeri yang muncul sering dianggap sebagai rasa pegal biasa karena beraktivitas, padahal tidak.",Rasa nyeri muncul karena beraktivitas.,n
101502,10150,"Rasa nyeri yang muncul sering dianggap sebagai rasa pegal biasa karena beraktivitas, padahal tidak.",Beraktivitas dapat membuat rasa nyeri muncul.,n
101503,10150,"Rasa nyeri yang muncul sering dianggap sebagai rasa pegal biasa karena beraktivitas, padahal tidak.",Rasa nyeri yang muncul bukan rasa pegal biasa.,e
101504,10150,"Rasa nyeri yang muncul sering dianggap sebagai rasa pegal biasa karena beraktivitas, padahal tidak.",Rasa nyeri sering muncul.,n
101505,10150,"Rasa nyeri yang muncul sering dianggap sebagai rasa pegal biasa karena beraktivitas, padahal tidak.",Rasa pegal sering dianggap rasa nyeri.,n
101511,10151,"Sebagai salah satu provinsi yang memiliki kasus positif virus Corona COVID-19 terbanyak, Jakarta tentunya juga membutuhkan petugas medis yang jumlahnya tidak sedikit.",Jakarta hanya butuh petugas medis yang jumlahnya sedikit.,c
101512,10151,"Sebagai salah satu provinsi yang memiliki kasus positif virus Corona COVID-19 terbanyak, Jakarta tentunya juga membutuhkan petugas medis yang jumlahnya tidak sedikit.",Jakarta bukan provinsi yang memiliki kasus positif Corona terbanyak.,c
101514,10151,"Sebagai salah satu provinsi yang memiliki kasus positif virus Corona COVID-19 terbanyak, Jakarta tentunya juga membutuhkan petugas medis yang jumlahnya tidak sedikit.",Petugas medis di Jakarta kurang.,e
101515,10151,"Sebagai salah satu provinsi yang memiliki kasus positif virus Corona COVID-19 terbanyak, Jakarta tentunya juga membutuhkan petugas medis yang jumlahnya tidak sedikit.",Petugas medis di Jakarta sudah cukup.,c
101521,10152,"Prof dr Ascobat Gani, MPH, DrPH, Guru besar Fakultas Kesehatan Masyarakat Universitas Indonesia (FKM UI) mengatakan akhir wabah Corona yang semula diprediksi pada akhir April bisa bergeser jika warga tetap nekat mudik.",Warga tetap nekat mudik.,n
101523,10152,"Prof dr Ascobat Gani, MPH, DrPH, Guru besar Fakultas Kesehatan Masyarakat Universitas Indonesia (FKM UI) mengatakan akhir wabah Corona yang semula diprediksi pada akhir April bisa bergeser jika warga tetap nekat mudik.",Warga bisa membuat prediksi akhir wabah bergeser.,e
101524,10152,"Prof dr Ascobat Gani, MPH, DrPH, Guru besar Fakultas Kesehatan Masyarakat Universitas Indonesia (FKM UI) mengatakan akhir wabah Corona yang semula diprediksi pada akhir April bisa bergeser jika warga tetap nekat mudik.",Ascobat Gani memprediksi akhir wabah pada akhir April.,n
101525,10152,"Prof dr Ascobat Gani, MPH, DrPH, Guru besar Fakultas Kesehatan Masyarakat Universitas Indonesia (FKM UI) mengatakan akhir wabah Corona yang semula diprediksi pada akhir April bisa bergeser jika warga tetap nekat mudik.",Ascobat Gani menggeser prediksi akhir wabah Corona.,n
101531,10153,"Dikutip dari Daily Star, data menunjukkan pasien kritis yang menggunakan ventilator meninggal sebanyak 65,4 persen.",Mayoritas pasien kritis yang menggunakan ventilator meninggal.,e
101532,10153,"Dikutip dari Daily Star, data menunjukkan pasien kritis yang menggunakan ventilator meninggal sebanyak 65,4 persen.",Mayoritas pasien kritis yang menggunakan ventilator tidak meninggal.,c
101534,10153,"Dikutip dari Daily Star, data menunjukkan pasien kritis yang menggunakan ventilator meninggal sebanyak 65,4 persen.",Data tersebut dikutip dari Daily Star.,e
101542,10154,"Populasi yang meninggal akibat Covid-19 di Indonesia juga didominasi pasien laki-laki, yakni 67,95 persen.",Populasi yang meninggal akibat Covid-19 di Indonesia didominasi laki-laki.,e
101543,10154,"Populasi yang meninggal akibat Covid-19 di Indonesia juga didominasi pasien laki-laki, yakni 67,95 persen.",Populasi yang meninggal akibat Covid-19 di Indonesia didominasi perempuan.,c
101544,10154,"Populasi yang meninggal akibat Covid-19 di Indonesia juga didominasi pasien laki-laki, yakni 67,95 persen.",Populasi di Indonesia didominasi laki-laki.,n
101545,10154,"Populasi yang meninggal akibat Covid-19 di Indonesia juga didominasi pasien laki-laki, yakni 67,95 persen.",Populasi di Indonesia didominasi perempuan.,n
101550,10155,"Masa pendidikan hampir sama dengan SMK pada umumnya yaitu jenjang pendidikan kelas 10,11 dan 12 dengan sistem pendidikan serupa, dengan praktik kerja industri untuk memperoleh pengalaman kerja dilaksanakan pada tahun keempat.",Praktik kerja industri dilaksanakan pada tahun keempat.,e
101554,10155,"Masa pendidikan hampir sama dengan SMK pada umumnya yaitu jenjang pendidikan kelas 10,11 dan 12 dengan sistem pendidikan serupa, dengan praktik kerja industri untuk memperoleh pengalaman kerja dilaksanakan pada tahun keempat.",Pengalaman kerja dapat diperoleh dari praktik kerja industri.,e
101555,10155,"Masa pendidikan hampir sama dengan SMK pada umumnya yaitu jenjang pendidikan kelas 10,11 dan 12 dengan sistem pendidikan serupa, dengan praktik kerja industri untuk memperoleh pengalaman kerja dilaksanakan pada tahun keempat.",SMK pada umumnya melaksanakan praktik kerja industri.,c
